Date,VIX,FED_RATE,BOND_VOL
2003-08-28,18.479999542236328,0.9620000123977661,15.329191587417784
2003-08-29,18.6299991607666,0.9599999785423279,15.36224291165979
2003-09-02,19.020000457763672,0.9520000219345093,15.983516567033327
2003-09-03,19.440000534057617,0.9520000219345093,15.127051825838675
2003-09-04,18.709999084472656,0.9419999718666077,13.46449818185966
2003-09-05,18.170000076293945,0.9269999861717224,14.770907805637624
2003-09-08,18.260000228881836,0.9319999814033508,15.18074581598082
2003-09-09,18.850000381469727,0.9319999814033508,15.26593308465072
2003-09-10,20.010000228881836,0.9319999814033508,15.490537087110596
2003-09-11,19.25,0.9319999814033508,13.799742058772676
2003-09-12,18.68000030517578,0.9319999814033508,13.615342384219876
2003-09-15,19.280000686645508,0.9259999990463257,13.641297559925395
2003-09-16,18.030000686645508,0.9269999861717224,13.646579562846501
2003-09-17,18.149999618530273,0.9269999861717224,13.279204035374944
2003-09-18,17.56999969482422,0.9319999814033508,13.044942125855217
2003-09-19,17.540000915527344,0.9269999861717224,12.959484552572457
2003-09-22,19.649999618530273,0.921999990940094,13.365166481237
2003-09-23,19.469999313354492,0.925000011920929,13.064766340759476
2003-09-24,21.219999313354492,0.9169999957084656,13.115514735757433
2003-09-25,22.260000228881836,0.9169999957084656,12.921823676888705
2003-09-26,22.229999542236328,0.9169999957084656,12.819508827488086
2003-09-29,21.670000076293945,0.9210000038146973,13.2441291093132
2003-09-30,22.719999313354492,0.9259999990463257,12.639007179167805
2003-10-01,21.06999969482422,0.9100000262260437,12.897241719814003
2003-10-02,20.799999237060547,0.9120000004768372,13.168280498377063
2003-10-03,19.5,0.9120000004768372,14.569391124751373
2003-10-06,19.510000228881836,0.9049999713897705,13.976982456500894
2003-10-07,19.40999984741211,0.9020000100135803,14.571166973639965
2003-10-08,19.18000030517578,0.8769999742507935,14.144696938547957
2003-10-09,18.81999969482422,0.8799999952316284,14.183480922963462
2003-10-10,18.450000762939453,0.8870000243186951,14.128143856760467
2003-10-13,17.549999237060547,0.8870000243186951,14.19091778607051
2003-10-14,17.3700008392334,0.8870000243186951,14.395887639650141
2003-10-15,17.690000534057617,0.902999997138977,13.67184701228808
2003-10-16,17.190000534057617,0.9020000100135803,13.691369454798927
2003-10-17,17.6200008392334,0.9070000052452087,14.042090272585742
2003-10-20,17.040000915527344,0.9120000004768372,13.871748434148772
2003-10-21,16.549999237060547,0.9359999895095825,13.698257536913234
2003-10-22,17.670000076293945,0.9319999814033508,13.801166189001435
2003-10-23,17.68000030517578,0.9300000071525574,13.839366663882203
2003-10-24,17.709999084472656,0.9269999861717224,14.067390630125981
2003-10-27,18.049999237060547,0.9409999847412109,13.832337214051552
2003-10-28,16.81999969482422,0.9449999928474426,12.46906158336756
2003-10-29,16.43000030517578,0.9369999766349792,12.741326471776413
2003-10-30,16.329999923706055,0.9319999814033508,12.738591566105336
2003-10-31,16.100000381469727,0.9319999814033508,11.035120243591546
2003-11-03,16.549999237060547,0.9210000038146973,11.028319910106694
2003-11-04,16.549999237060547,0.9279999732971191,10.414551227803218
2003-11-05,16.860000610351562,0.9330000281333923,10.724061616032325
2003-11-06,16.739999771118164,0.9269999861717224,10.953009000684427
2003-11-07,16.93000030517578,0.9319999814033508,10.719790918092649
2003-11-10,17.6200008392334,0.921999990940094,10.641797788474086
2003-11-11,17.540000915527344,0.921999990940094,10.348389100958395
2003-11-12,16.75,0.9279999732971191,10.471839028145954
2003-11-13,16.469999313354492,0.9269999861717224,11.537578658397683
2003-11-14,16.940000534057617,0.9269999861717224,11.471001566620217
2003-11-17,18.600000381469727,0.9279999732971191,11.453055924087481
2003-11-18,19.110000610351562,0.9359999895095825,11.547370809781185
2003-11-19,18.799999237060547,0.9269999861717224,11.974120130947954
2003-11-20,19.479999542236328,0.921999990940094,12.001846938435898
2003-11-21,18.979999542236328,0.9120000004768372,11.445580200200022
2003-11-24,17.440000534057617,0.9169999957084656,11.862344684185908
2003-11-25,16.709999084472656,0.9200000166893005,11.87247104380286
2003-11-26,16.229999542236328,0.9120000004768372,11.462496329019027
2003-11-28,16.31999969482422,0.9079999923706055,11.857726918029114
2003-12-01,16.770000457763672,0.8970000147819519,11.586460922248078
2003-12-02,16.270000457763672,0.9169999957084656,11.547847323617102
2003-12-03,16.6299991607666,0.9120000004768372,11.468486725837307
2003-12-04,16.299999237060547,0.9010000228881836,11.214019773067422
2003-12-05,17.09000015258789,0.8949999809265137,11.89518927742504
2003-12-08,16.540000915527344,0.8920000195503235,12.26297246683971
2003-12-09,17.6299991607666,0.8920000195503235,12.59850674754898
2003-12-10,17.8700008392334,0.8870000243186951,12.59651512571759
2003-12-11,16.729999542236328,0.871999979019165,12.589269042743378
2003-12-12,16.40999984741211,0.8769999742507935,11.391204506972029
2003-12-15,17.229999542236328,0.8799999952316284,11.146449456527575
2003-12-16,15.930000305175781,0.878000020980835,11.195611530389463
2003-12-17,15.579999923706055,0.871999979019165,11.241118567208254
2003-12-18,16.15999984741211,0.8629999756813049,10.842616699720283
2003-12-19,16.420000076293945,0.8579999804496765,10.365587131668534
2003-12-22,16.940000534057617,0.8610000014305115,10.434904211810538
2003-12-23,16.489999771118164,0.8820000290870667,10.82366712946348
2003-12-24,16.65999984741211,0.871999979019165,11.160307127007767
2003-12-26,17.450000762939453,0.847000002861023,11.079205493649564
2003-12-29,17.09000015258789,0.8569999933242798,11.065824810541145
2003-12-30,17.68000030517578,0.9120000004768372,10.961231277600554
2003-12-31,18.309999465942383,0.9070000052452087,10.895180476478536
2004-01-02,18.219999313354492,0.9020000100135803,11.67282592472344
2004-01-05,17.489999771118164,0.9020000100135803,11.695954170743384
2004-01-06,16.729999542236328,0.9010000228881836,10.912213453411818
2004-01-07,15.5,0.8859999775886536,10.689593162984686
2004-01-08,15.609999656677246,0.847000002861023,10.327332237453971
2004-01-09,16.75,0.8420000076293945,11.906978370329803
2004-01-12,16.81999969482422,0.847000002861023,11.741047948739936
2004-01-13,18.040000915527344,0.8619999885559082,11.909814251126697
2004-01-14,16.75,0.8579999804496765,11.948561588756554
2004-01-15,15.5600004196167,0.8519999980926514,11.958312040111577
2004-01-16,15.0,0.8619999885559082,12.182542271650144
2004-01-20,15.210000038146973,0.8569999933242798,11.810577870668617
2004-01-21,14.34000015258789,0.8669999837875366,11.823422914151791
2004-01-22,14.710000038146973,0.8519999980926514,11.97325526864113
2004-01-23,14.84000015258789,0.8669999837875366,12.072038722451413
2004-01-26,14.550000190734863,0.8820000290870667,11.913195181094641
2004-01-27,15.350000381469727,0.8970000147819519,12.039711290648572
2004-01-28,16.780000686645508,0.9169999957084656,12.023650306878968
2004-01-29,17.139999389648438,0.9169999957084656,11.944190549624249
2004-01-30,16.6299991607666,0.8970000147819519,12.150034298339179
2004-02-02,17.110000610351562,0.9020000100135803,11.251649707788998
2004-02-03,17.34000015258789,0.9120000004768372,11.21644475737528
2004-02-04,17.8700008392334,0.9120000004768372,10.737720167242703
2004-02-05,17.709999084472656,0.9110000133514404,10.828769475556507
2004-02-06,16.0,0.9070000052452087,11.405486259021943
2004-02-09,16.389999389648438,0.9120000004768372,9.731649884275535
2004-02-10,15.9399995803833,0.9210000038146973,9.969980057795981
2004-02-11,15.390000343322754,0.9100000262260437,10.029541692714318
2004-02-12,15.3100004196167,0.8980000019073486,10.009529795232384
2004-02-13,15.579999923706055,0.8970000147819519,10.034901541261904
2004-02-17,15.399999618530273,0.8970000147819519,9.694199292842063
2004-02-18,15.59000015258789,0.9120000004768372,9.69925443661665
2004-02-19,15.800000190734863,0.9120000004768372,9.673562200673208
2004-02-20,16.040000915527344,0.9160000085830688,9.629879627964096
2004-02-23,16.290000915527344,0.9269999861717224,8.86016629222172
2004-02-24,15.899999618530273,0.9380000233650208,8.51996587263234
2004-02-25,14.930000305175781,0.9380000233650208,8.29217579851112
2004-02-26,14.829999923706055,0.9319999814033508,7.654348392773853
2004-02-27,14.550000190734863,0.9269999861717224,8.02905493062197
2004-03-01,14.4399995803833,0.9359999895095825,7.786540434019056
2004-03-02,14.859999656677246,0.9419999718666077,8.156423537335844
2004-03-03,14.550000190734863,0.9419999718666077,8.05518613436007
2004-03-04,14.399999618530273,0.9409999847412109,8.110562629867118
2004-03-05,14.479999542236328,0.9309999942779541,10.211386925908364
2004-03-08,15.789999961853027,0.9269999861717224,9.770894043588697
2004-03-09,16.600000381469727,0.9319999814033508,9.916178295061378
2004-03-10,18.670000076293945,0.9369999766349792,9.565406349659035
2004-03-11,20.670000076293945,0.9369999766349792,9.365031273997316
2004-03-12,18.299999237060547,0.9319999814033508,9.558140648342967
2004-03-15,21.1299991607666,0.9319999814033508,9.515717443843078
2004-03-16,20.34000015258789,0.9380000233650208,9.748689833292612
2004-03-17,18.110000610351562,0.9179999828338623,9.838703195369842
2004-03-18,18.530000686645508,0.9169999957084656,10.169381541620654
2004-03-19,19.149999618530273,0.9169999957084656,9.724250458603962
2004-03-22,21.579999923706055,0.9229999780654907,9.718436891791894
2004-03-23,20.670000076293945,0.9229999780654907,9.718572301505569
2004-03-24,19.809999465942383,0.9179999828338623,9.7586854103361
2004-03-25,17.8799991607666,0.9169999957084656,9.806838863709109
2004-03-26,17.329999923706055,0.921999990940094,10.386841711481285
2004-03-29,16.5,0.9229999780654907,10.7213018237864
2004-03-30,16.280000686645508,0.9330000281333923,10.423536934666421
2004-03-31,16.739999771118164,0.9229999780654907,10.467082278865728
2004-04-01,16.649999618530273,0.9160000085830688,10.502927021532624
2004-04-02,15.640000343322754,0.9269999861717224,11.747679095283177
2004-04-05,14.970000267028809,0.9120000004768372,11.619740326110287
2004-04-06,15.319999694824219,0.9179999828338623,11.507419695975225
2004-04-07,15.760000228881836,0.9179999828338623,11.493318610920777
2004-04-08,16.260000228881836,0.9129999876022339,11.41076519974149
2004-04-12,15.279999732971191,0.9120000004768372,11.337226778896676
2004-04-13,17.260000228881836,0.921999990940094,11.614976346850113
2004-04-14,15.619999885559082,0.9340000152587891,10.867872988655256
2004-04-15,15.739999771118164,0.9269999861717224,10.879651517639426
2004-04-16,14.9399995803833,0.9169999957084656,11.172882747245959
2004-04-19,15.420000076293945,0.921999990940094,11.158637514980716
2004-04-20,16.670000076293945,0.9470000267028809,10.773029778689153
2004-04-21,15.600000381469727,0.9670000076293945,11.05026943922125
2004-04-22,14.609999656677246,0.9369999766349792,11.53732375139459
2004-04-23,14.010000228881836,0.9520000219345093,11.56259632371662
2004-04-26,14.770000457763672,0.9430000185966492,11.399295334573145
2004-04-27,15.069999694824219,0.9620000123977661,11.555964530391872
2004-04-28,16.290000915527344,0.9480000138282776,11.784963467716999
2004-04-29,16.600000381469727,0.9490000009536743,11.439351320228027
2004-04-30,17.190000534057617,0.9520000219345093,11.743322052974134
2004-05-03,16.6200008392334,0.9589999914169312,8.560771260584476
2004-05-04,16.549999237060547,0.9860000014305115,8.47221266812924
2004-05-05,15.770000457763672,0.9670000076293945,8.045823240303363
2004-05-06,17.049999237060547,0.9710000157356262,8.048104013760417
2004-05-07,18.1299991607666,1.0369999408721924,8.947321655616973
2004-05-10,19.770000457763672,1.0269999504089355,8.940040001677072
2004-05-11,18.56999969482422,1.031000018119812,8.713820877833077
2004-05-12,18.139999389648438,1.0069999694824219,8.871389554575874
2004-05-13,18.860000610351562,0.9800000190734863,8.782766884502143
2004-05-14,18.469999313354492,0.968999981880188,9.287933350658054
2004-05-17,19.959999084472656,0.9769999980926514,10.017825372726458
2004-05-18,19.329999923706055,1.0269999504089355,9.633776976580053
2004-05-19,18.93000030517578,1.0160000324249268,9.411765559844271
2004-05-20,18.670000076293945,1.003999948501587,9.61438714373242
2004-05-21,18.489999771118164,1.003999948501587,9.530923757327818
2004-05-24,18.079999923706055,1.0119999647140503,9.605700268810555
2004-05-25,15.960000038146973,1.0570000410079956,9.551383918973414
2004-05-26,15.970000267028809,1.0520000457763672,9.298148734439112
2004-05-27,15.279999732971191,1.0390000343322754,9.579738602426414
2004-05-28,15.5,1.0520000457763672,9.522584702868675
2004-06-01,16.299999237060547,1.093000054359436,10.027980244288548
2004-06-02,16.079999923706055,1.1419999599456787,9.789503994309408
2004-06-03,17.030000686645508,1.1469999551773071,9.786133517397307
2004-06-04,16.780000686645508,1.1770000457763672,9.957781845136662
2004-06-07,15.390000343322754,1.184000015258789,8.740232972378083
2004-06-08,15.010000228881836,1.2419999837875366,8.696721624912058
2004-06-09,15.390000343322754,1.2419999837875366,8.721124555533134
2004-06-10,15.039999961853027,1.2669999599456787,8.368708998718855
2004-06-14,16.06999969482422,1.3389999866485596,8.774769635698336
2004-06-15,15.050000190734863,1.312000036239624,11.191752914831929
2004-06-16,14.789999961853027,1.2769999504089355,10.91070172255643
2004-06-17,15.149999618530273,1.2419999837875366,11.004416730117503
2004-06-18,14.989999771118164,1.246999979019165,10.955006062168321
2004-06-21,15.260000228881836,1.2380000352859497,10.654379246989446
2004-06-22,14.3100004196167,1.2929999828338623,10.603286705348298
2004-06-23,13.979999542236328,1.2569999694824219,10.572532305508641
2004-06-24,14.8100004196167,1.253999948501587,10.723232696221833
2004-06-25,15.1899995803833,1.2719999551773071,10.583372061528367
2004-06-28,16.06999969482422,1.281999945640564,10.855578755271443
2004-06-29,15.470000267028809,1.3519999980926514,11.072029532546788
2004-06-30,14.34000015258789,1.3029999732971191,11.079607169735842
2004-07-01,15.199999809265137,1.1970000267028809,11.001757137722493
2004-07-02,15.079999923706055,1.2630000114440918,11.48799772269474
2004-07-06,16.25,1.253999948501587,11.217676822715125
2004-07-07,15.8100004196167,1.2680000066757202,11.215629985297454
2004-07-08,16.200000762939453,1.2510000467300415,11.224770375165214
2004-07-09,15.779999732971191,1.246999979019165,10.99806250396579
2004-07-12,14.960000038146973,1.2619999647140503,11.000461511354914
2004-07-13,14.460000038146973,1.315000057220459,10.528134756745798
2004-07-14,13.760000228881836,1.3170000314712524,7.829588880200049
2004-07-15,14.710000038146973,1.3170000314712524,7.592794834419251
2004-07-16,14.34000015258789,1.312000036239624,8.504651067502268
2004-07-19,15.170000076293945,1.3020000457763672,8.38502969905614
2004-07-20,14.170000076293945,1.3320000171661377,9.24514291720158
2004-07-21,16.40999984741211,1.3220000267028809,9.22546091067838
2004-07-22,15.75,1.3339999914169312,9.224095380268071
2004-07-23,16.5,1.3380000591278076,9.094065148687184
2004-07-26,17.299999237060547,1.3919999599456787,9.345299236646191
2004-07-27,16.549999237060547,1.437000036239624,9.921417264631916
2004-07-28,16.149999618530273,1.4199999570846558,9.714314272381708
2004-07-29,15.680000305175781,1.4119999408721924,9.05039795597857
2004-07-30,15.319999694824219,1.4119999408721924,9.925727187175848
2004-08-02,15.369999885559082,1.4320000410079956,9.225844363857622
2004-08-03,16.030000686645508,1.4570000171661377,9.292633749502283
2004-08-04,16.209999084472656,1.4520000219345093,9.292473537538179
2004-08-05,18.31999969482422,1.444000005722046,9.328908906129604
2004-08-06,19.34000015258789,1.406000018119812,10.961848057738266
2004-08-09,18.889999389648438,1.444000005722046,11.098093935629171
2004-08-10,17.469999313354492,1.472000002861023,11.131975660221615
2004-08-11,18.040000915527344,1.4149999618530273,11.183628189886461
2004-08-12,19.079999923706055,1.4079999923706055,11.186269593034766
2004-08-13,17.979999542236328,1.4010000228881836,10.304005331064573
2004-08-16,17.56999969482422,1.4270000457763672,10.419186647790998
2004-08-17,17.020000457763672,1.4539999961853027,9.900974717005766
2004-08-18,16.229999542236328,1.4470000267028809,10.045983408756577
2004-08-19,16.959999084472656,1.4420000314712524,10.053922220629827
2004-08-20,16.0,1.4539999961853027,10.057030717294772
2004-08-23,15.880000114440918,1.4769999980926514,10.146413700998853
2004-08-24,15.329999923706055,1.5169999599456787,8.573407768475725
2004-08-25,14.979999542236328,1.5119999647140503,8.569588353680931
2004-08-26,14.90999984741211,1.5160000324249268,8.670406602458812
2004-08-27,14.710000038146973,1.5219999551773071,7.937797085043161
2004-08-30,15.4399995803833,1.5420000553131104,8.018414845443102
2004-08-31,15.289999961853027,1.5679999589920044,8.138165433737047
2004-09-01,14.90999984741211,1.5470000505447388,8.128612066213108
2004-09-02,14.279999732971191,1.562999963760376,9.102643198265241
2004-09-03,13.90999984741211,1.6119999885559082,6.979013362713787
2004-09-07,14.069999694824219,1.597000002861023,6.854801265595735
2004-09-08,14.0600004196167,1.6119999885559082,7.227922853586437
2004-09-09,14.010000228881836,1.6080000400543213,7.316876825647979
2004-09-10,13.760000228881836,1.6230000257492065,7.3046068920898195
2004-09-13,13.170000076293945,1.6160000562667847,7.368160046684276
2004-09-14,13.5600004196167,1.6230000257492065,7.202790733202442
2004-09-15,14.640000343322754,1.6319999694824219,7.057994951141619
2004-09-16,14.390000343322754,1.6319999694824219,7.7318328261535685
2004-09-17,14.029999732971191,1.6679999828338623,8.033258377249373
2004-09-20,14.430000305175781,1.6629999876022339,8.240669285440902
2004-09-21,13.65999984741211,1.6829999685287476,7.812669845700827
2004-09-22,14.739999771118164,1.6740000247955322,8.367517846725683
2004-09-23,14.800000190734863,1.6859999895095825,8.640658511168192
2004-09-24,14.279999732971191,1.690999984741211,8.525371985151175
2004-09-27,14.619999885559082,1.6820000410079956,8.52912773556334
2004-09-28,13.829999923706055,1.687000036239624,8.708951400605752
2004-09-29,13.210000038146973,1.6799999475479126,9.373605298064296
2004-09-30,13.34000015258789,1.6740000247955322,9.507971217171589
2004-10-01,12.75,1.656999945640564,8.954438428094013
2004-10-04,13.40999984741211,1.6510000228881836,8.956216702270401
2004-10-05,13.949999809265137,1.6710000038146973,8.936284407689653
2004-10-06,13.279999732971191,1.6729999780654907,8.650592301414724
2004-10-07,14.5,1.6619999408721924,8.687823683110588
2004-10-08,15.050000190734863,1.656999945640564,9.857410911354664
2004-10-11,14.710000038146973,1.656999945640564,9.764083384055109
2004-10-12,15.050000190734863,1.652999997138977,9.782263973535848
2004-10-13,15.420000076293945,1.687000036239624,9.775791537960043
2004-10-14,16.43000030517578,1.6970000267028809,9.099742446748941
2004-10-15,15.039999961853027,1.7120000123977661,8.993629088444013
2004-10-18,14.710000038146973,1.7369999885559082,8.714418213748155
2004-10-19,15.130000114440918,1.781999945640564,8.70158492402291
2004-10-20,14.850000381469727,1.7869999408721924,8.241722571607903
2004-10-21,14.539999961853027,1.7970000505447388,8.094587107358512
2004-10-22,15.279999732971191,1.8070000410079956,8.119701391179406
2004-10-25,16.579999923706055,1.8320000171661377,7.988436555759518
2004-10-26,16.389999389648438,1.8739999532699585,7.925001961344989
2004-10-27,15.720000267028809,1.8769999742507935,7.940870396581183
2004-10-28,15.390000343322754,1.8669999837875366,7.849548621053784
2004-10-29,16.270000457763672,1.8669999837875366,7.670524569506501
2004-11-01,16.270000457763672,1.8819999694824219,8.099594753358422
